token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
9-5	PKP125	9	e	e	linguistic	none	_	_	_	_	_	_
9-6	PKP125	9	a	a	linguistic	none	_	_	_	_	_	_
9-7	PKP125	9	cena	cena	linguistic	none	_	_	_	_	_	_
9-8	PKP125	9	[o	o	linguistic	none	_	_	_	_	_	0-1(0)
9-9	PKP125	9	so]lo	solo	linguistic	none	_	_	_	_	_	0-2(0)
9-10	PKP125	9	colazione	colazione	linguistic	none	_	_	_	_	_	_
9-11	PKP125	9	e	e	linguistic	none	_	_	_	_	_	_
9-12	PKP125	9	cena	cena	linguistic	none	_	End=32.7	_	_	_	_
10-0	PKP132	10	[mh]	mh	linguistic	none	_	Begin=31.3|End=31.65	_	_	_	0-2(0)
11-0	PKP132	11	facevamo	facevamo	linguistic	none	_	Begin=33.6	_	_	_	_
11-1	PKP132	11	la	la	linguistic	none	_	_	_	_	_	_
11-2	PKP132	11	colazione	colazione	linguistic	none	_	_	_	_	_	_
11-3	PKP132	11	al	al	linguistic	none	_	_	_	_	_	_
11-4	PKP132	11	mattino,	mattino	linguistic	none	Intonation=WeaklyRising	End=35.42	_	_	_	_
12-0	PKP132	12	e	e	linguistic	none	_	Begin=36.195	_	_	_	_
12-1	PKP132	12	poi	poi	linguistic	none	_	_	_	_	_	_
12-2	PKP132	12	la::	la	linguistic	none	_	_	1x2	_	_	_
12-3	PKP132	12	m::h	mh	linguistic	none	_	End=38.075	0x2	_	_	_
13-0	PKP132	13	mangiavamo	mangiavamo	linguistic	none	_	Begin=38.981	_	_	_	_
13-1	PKP132	13	qualche	qualche	linguistic	none	_	_	_	_	_	_
13-2	PKP132	13	frutto:	frutto	linguistic	none	_	_	5x1	_	_	_
13-3	PKP132	13	sulla	sulla	linguistic	none	_	_	_	_	_	_
13-4	PKP132	13	spiaggia	spiaggia	linguistic	none	_	End=42.053	_	_	_	_
14-0	PKP132	14	(u)na	una	linguistic	none	_	Begin=42.201	_	_	0-1(0)	_
14-1	PKP132	14	busta	busta	linguistic	none	_	_	_	_	_	_
14-2	PKP132	14	di	di	linguistic	none	_	_	_	_	_	_
14-3	PKP132	14	patatine	patatine	linguistic	none	_	End=43.721	_	_	_	_
15-0	PKP132	15	e	e	linguistic	none	_	Begin=44.661	_	_	_	_
15-1	PKP132	15	po::(i)	poi	linguistic	none	_	_	1x2	_	2-3(0)	_
15-2	PKP132	15	la	la	linguistic	none	_	_	_	_	_	_
15-3	PKP132	15	se~	se~	linguistic	none	Interrupted=Yes	_	_	_	_	_
15-4	PKP132	15	prendevamo	prendevamo	linguistic	none	_	_	_	_	_	_
15-5	PKP132	15	un	un	linguistic	none	_	_	_	_	_	_
15-6	PKP132	15	caffè	caffè	linguistic	none	_	End=47.741	_	_	_	_
16-0	PKP132	16	e	e	linguistic	none	_	Begin=48.461	_	_	_	_
16-1	PKP132	16	po(i)	poi	linguistic	none	_	_	_	_	2-3(0)	_
16-2	PKP132	16	la	la	linguistic	none	_	_	_	_	_	_
16-3	PKP132	16	se:ra	sera	linguistic	none	_	_	1x1	_	_	_
16-4	PKP132	16	si	si	linguistic	none	_	_	_	_	_	_
16-5	PKP132	16	cenava	cenava	linguistic	none	_	End=50.421	_	_	_	_
17-0	PKP132	17	belli	belli	linguistic	none	_	Begin=52.354	_	_	_	_
17-1	PKP132	17	tranquilli	tranquilli	linguistic	none	_	End=53.847	_	_	_	_
18-0	PKP132	18	con	con	linguistic	none	_	Begin=55.066	_	_	_	_
18-1	PKP132	18	un	un	linguistic	none	_	_	_	_	_	_
18-2	PKP132	18	primo,	primo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
18-3	PKP132	18	un	un	linguistic	none	_	_	_	_	_	_
18-4	PKP132	18	secondo,	secondo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
18-5	PKP132	18	un	un	linguistic	none	_	_	_	_	_	_
18-6	PKP132	18	contorno	contorno	linguistic	none	_	End=58.786	_	_	_	_
19-0	PKP132	19	e	e	linguistic	none	_	Begin=59.132	_	_	_	_
19-1	PKP132	19	frutta	frutta	linguistic	none	_	_	_	_	_	_
19-2	PKP132	19	e	e	linguistic	none	_	_	_	_	_	_
19-3	PKP132	19	dolce	dolce	linguistic	none	_	End=60.466	_	_	_	_
20-0	PKP125	20	mh	mh	linguistic	none	_	Begin=61.0|End=61.431	_	_	_	_
21-0	PKP132	21	ottimo	ottimo	linguistic	none	_	Begin=61.455|End=62.175	_	_	_	_
22-0	PKP125	22	ma	ma	linguistic	none	_	Begin=63.085	_	_	_	_
22-1	PKP125	22	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
22-2	PKP125	22	era	era	linguistic	none	_	_	_	_	_	_
22-3	PKP125	22	la	la	linguistic	none	_	_	_	_	_	_
22-4	PKP125	22	gente	gente	linguistic	none	_	_	_	_	_	_
22-5	PKP125	22	o	o	linguistic	none	_	_	_	_	_	_
22-6	PKP125	22	stavate	stavate	linguistic	none	_	_	_	_	_	_
22-7	PKP125	22	solo	solo	linguistic	none	_	_	_	_	_	_
22-8	PKP125	22	voi?	voi	linguistic	none	Intonation=Rising	End=65.381	_	_	_	_
23-0	PKP132	23	no	no	linguistic	none	_	Begin=66.943	_	_	_	_
23-1	PKP132	23	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
23-2	PKP132	23	era	era	linguistic	none	_	_	_	_	_	_
23-3	PKP132	23	tantissima	tantissima	linguistic	none	_	_	_	_	_	_
23-4	PKP132	23	gente	gente	linguistic	none	_	End=68.793	_	_	_	_
24-0	PKP132	24	c'	c'	linguistic	none	SpaceAfter=No	Begin=69.67	_	_	_	_
24-1	PKP132	24	erano	erano	linguistic	none	_	_	_	_	_	_
24-2	PKP132	24	tutte	tutte	linguistic	none	_	_	_	_	_	_
24-3	PKP132	24	coppie	coppie	linguistic	none	_	_	_	_	_	_
24-4	PKP132	24	della	della	linguistic	none	_	_	_	_	_	_
24-5	PKP132	24	nostra	nostra	linguistic	none	_	_	_	_	_	_
24-6	PKP132	24	età	età	linguistic	none	_	End=71.957	_	_	_	_
25-0	PKP132	25	[da]i	dai	linguistic	none	_	Begin=72.133	_	_	_	0-2(1)
25-1	PKP132	25	sessantacinque	sessantacinque	linguistic	none	_	_	_	_	_	_
25-2	PKP132	25	in	in	linguistic	none	_	_	_	_	_	_
25-3	PKP132	25	poi	poi	linguistic	none	_	End=74.504	_	_	_	_
26-0	PKP125	26	[mh:],	mh	linguistic	none	Intonation=WeaklyRising	Begin=72.138|End=72.478	1x1	_	_	0-2(1)
27-0	PKP132	27	fino	fino	linguistic	none	_	Begin=74.778	_	_	_	_
27-1	PKP132	27	a	a	linguistic	none	_	_	_	_	_	_
27-2	PKP132	27	venerdì	venerdì	linguistic	none	_	End=76.04	_	_	_	_
28-0	PKP132	28	poi	poi	linguistic	none	_	Begin=76.779	_	_	_	_
28-1	PKP132	28	invece	invece	linguistic	none	_	_	_	_	_	_
28-2	PKP132	28	il	il	linguistic	none	_	_	_	_	_	_
28-3	PKP132	28	sabato	sabato	linguistic	none	_	_	_	_	_	_
28-4	PKP132	28	e	e	linguistic	none	_	_	_	_	_	_
28-5	PKP132	28	domenica	domenica	linguistic	none	_	End=78.877	_	_	_	_
29-0	PKP125	29	è	è	linguistic	none	_	Begin=79.518	_	_	_	_
29-1	PKP125	29	venuta	venuta	linguistic	none	_	_	_	_	_	_
29-2	PKP125	29	la	la	linguistic	none	_	_	_	_	_	_
29-3	PKP125	29	gioventù	gioventù	linguistic	none	_	End=80.806	_	_	_	_
30-0	PKP132	30	sono	sono	linguistic	none	_	Begin=80.862	_	_	_	_
30-1	PKP132	30	scese:	scese	linguistic	none	_	End=82.288	4x1	_	_	_
31-0	PKP132	31	coppie	coppie	linguistic	none	_	Begin=82.435	_	_	_	_
31-1	PKP132	31	giovanissime	giovanissime	linguistic	none	_	_	_	_	_	_
31-2	PKP132	31	con	con	linguistic	none	_	_	_	_	_	_
31-3	PKP132	31	i	i	linguistic	none	_	_	_	_	_	_
31-4	PKP132	31	figli	figli	linguistic	none	_	_	_	_	_	_
31-5	PKP132	31	neona:ti	neonati	linguistic	none	_	End=85.524	4x1	_	_	_
32-0	PKP132	32	la	la	linguistic	none	_	Begin=88.169	_	_	_	_
32-1	PKP132	32	spiaggia	spiaggia	linguistic	none	_	_	_	_	_	_
32-2	PKP132	32	si	si	linguistic	none	_	_	_	_	_	_
32-3	PKP132	32	è	è	linguistic	none	_	_	_	_	_	_
32-4	PKP132	32	riempita	riempita	linguistic	none	_	_	_	_	_	_
32-5	PKP132	32	di	di	linguistic	none	_	_	_	_	_	_
32-6	PKP132	32	bambi:ni	bambini	linguistic	none	_	_	4x1	_	_	_
32-7	PKP132	32	di:	di	linguistic	none	_	_	1x1	_	_	_
32-8	PKP132	32	a	a	linguistic	none	_	_	_	_	_	_
32-9	PKP132	32	partire	partire	linguistic	none	_	_	_	_	_	_
32-10	PKP132	32	da	da	linguistic	none	_	_	_	_	_	_
32-11	PKP132	32	ze:ro	zero	linguistic	none	_	_	1x1	_	_	_
32-12	PKP132	32	zero	zero	linguistic	none	_	_	_	_	_	_
32-13	PKP132	32	me~	me~	linguistic	none	Interrupted=Yes	_	_	_	_	_
32-14	PKP132	32	a	a	linguistic	none	_	_	_	_	_	_
32-15	PKP132	32	partire	partire	linguistic	none	_	_	_	_	_	_
32-16	PKP132	32	da	da	linguistic	none	_	_	_	_	_	_
32-17	PKP132	32	un	un	linguistic	none	_	_	_	_	_	_
32-18	PKP132	32	mese	mese	linguistic	none	_	_	_	_	_	_
32-19	PKP132	32	fino:	fino	linguistic	none	_	_	3x1	_	_	_
32-20	PKP132	32	a:	a	linguistic	none	_	_	0x1	_	_	_
32-21	PKP132	32	a	a	linguistic	none	_	_	_	_	_	_
32-22	PKP132	32	dieci	dieci	linguistic	none	_	_	_	_	_	_
32-23	PKP132	32	anni	anni	linguistic	none	_	End=96.463	_	_	_	_
33-0	PKP132	33	che	che	linguistic	none	_	Begin=97.23	_	_	_	_
33-1	PKP132	33	urla:vano	urlavano	linguistic	none	_	_	3x1	_	_	_
33-2	PKP132	33	gioca:vano	giocavano	linguistic	none	_	_	4x1	_	_	_
33-3	PKP132	33	si	si	linguistic	none	_	_	_	_	_	_
33-4	PKP132	33	diverti:vano	divertivano	linguistic	none	_	End=100.546	6x1	_	_	_
34-0	PKP132	34	con	con	linguistic	none	_	Begin=101.25	_	_	_	_
34-1	PKP132	34	i	i	linguistic	none	_	_	_	_	_	_
34-2	PKP132	34	canotti	canotti	linguistic	none	_	_	_	_	_	_
34-3	PKP132	34	i	i	linguistic	none	_	_	_	_	_	_
34-4	PKP132	34	gommoni	gommoni	linguistic	none	_	End=103.288	_	_	_	_
35-0	PKP132	35	e:hm:	ehm	linguistic	none	_	Begin=103.511|End=104.811	0x1,2x1	_	_	_
36-0	PKP132	36	ehm	ehm	linguistic	none	_	Begin=104.841	_	_	_	_
36-1	PKP132	36	giocavano	giocavano	linguistic	none	_	_	_	_	_	_
36-2	PKP132	36	a	a	linguistic	none	_	_	_	_	_	_
36-3	PKP132	36	ping	ping	linguistic	none	_	_	_	_	_	_
36-4	PKP132	36	pong	pong	linguistic	none	_	_	_	_	_	_
36-5	PKP132	36	col	col	linguistic	none	_	_	_	_	_	_
36-6	PKP132	36	pallone	pallone	linguistic	none	_	End=108.091	_	_	_	_
37-0	PKP132	37	proprio:	proprio	linguistic	none	_	Begin=108.546	6x1	_	_	_
37-1	PKP132	37	ragazzi	ragazzi	linguistic	none	_	_	_	_	_	_
37-2	PKP132	37	che	che	linguistic	none	_	_	_	_	_	_
37-3	PKP132	37	si	si	linguistic	none	_	_	_	_	_	_
37-4	PKP132	37	sono	sono	linguistic	none	_	_	_	_	_	_
37-5	PKP132	37	divertiti	divertiti	linguistic	none	_	_	_	_	_	_
37-6	PKP132	37	tanto	tanto	linguistic	none	_	_	_	_	_	_
37-7	PKP132	37	tanto	tanto	linguistic	none	_	_	_	_	_	_
37-8	PKP132	37	tanto	tanto	linguistic	none	_	End=112.61	_	_	_	_
38-0	PKP125	38	mh	mh	linguistic	none	_	Begin=113.23|End=113.724	_	_	_	_
39-0	PKP133	39	((rutta))	((rutta))	nonverbalbehavior	none	_	Begin=113.817|End=114.245	_	_	_	_
40-0	PKP133	40	che	che	linguistic	none	_	Begin=118.493	_	_	_	_
40-1	PKP133	40	è?	è	linguistic	none	Intonation=Rising	End=119.039	_	_	_	_
41-0	PKP133	41	ah	ah	linguistic	none	_	Begin=121.706	_	_	_	_
41-1	PKP133	41	sta::	sta	linguistic	none	_	End=122.826	2x2	_	_	_
42-0	PKP125	42	((ride))	((ride))	nonverbalbehavior	none	_	Begin=124.417|End=125.637	_	_	_	_
43-0	PKP133	43	#e	e	linguistic	some	_	Begin=125.046	_	_	_	_
43-1	PKP133	43	chest	chest	linguistic	some	_	_	_	_	_	_
43-2	PKP133	43	fa	fa	linguistic	some	_	_	_	_	_	_
43-3	PKP133	43	part	part	linguistic	some	_	_	_	_	_	_
43-4	PKP133	43	pur:	pur	linguistic	some	_	_	2x1	_	_	_
43-5	PKP133	43	((ride))	((ride))	nonverbalbehavior	none	_	End=126.806	_	_	_	_
44-0	PKP132	44	vabbè	vabbè	linguistic	none	_	Begin=128.317	_	_	_	_
44-1	PKP132	44	ci	ci	linguistic	none	_	_	_	_	_	_
44-2	PKP132	44	voleva	voleva	linguistic	none	_	End=129.762	_	_	_	_
45-0	PKP132	45	comunque	comunque	linguistic	none	_	Begin=130.318|End=131.181	_	_	_	_
46-0	PKP125	46	((ride))	((ride))	nonverbalbehavior	none	_	Begin=131.48|End=133.691	_	_	_	_
47-0	PKP132	47	cinque	cinque	linguistic	none	_	Begin=134.225	_	_	_	_
47-1	PKP132	47	giorni	giorni	linguistic	none	_	_	_	_	_	_
47-2	PKP132	47	sono	sono	linguistic	none	_	_	_	_	_	_
47-3	PKP132	47	stati	stati	linguistic	none	_	_	_	_	_	_
47-4	PKP132	47	[(confort)]	confort	linguistic	none	_	End=136.922	_	_	0-7(0)	0-7(2)
48-0	PKP133	48	[xxxx]	x	unknown	none	_	Begin=135.523	_	_	_	0-4(2)
48-1	PKP133	48	che	che	linguistic	none	_	_	_	_	_	_
48-2	PKP133	48	che	che	linguistic	none	_	_	_	_	_	_
48-3	PKP133	48	non	non	linguistic	none	_	_	_	_	_	_
48-4	PKP133	48	faceva	faceva	linguistic	none	_	_	_	_	_	_
48-5	PKP133	48	faceva	faceva	linguistic	none	_	_	_	_	_	_
48-6	PKP133	48	caldo	caldo	linguistic	none	_	_	_	_	_	_
48-7	PKP133	48	però	però	linguistic	none	_	_	_	_	_	_
48-8	PKP133	48	non	non	linguistic	none	_	_	_	_	_	_
48-9	PKP133	48	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
48-10	PKP133	48	non	non	linguistic	none	_	_	_	_	_	_
48-11	PKP133	48	si	si	linguistic	none	_	_	_	_	_	_
48-12	PKP133	48	sudava	sudava	linguistic	none	_	_	_	_	_	_
48-13	PKP133	48	perché	perché	linguistic	none	_	_	_	_	_	_
48-14	PKP133	48	era	era	linguistic	none	_	_	_	_	_	_
48-15	PKP133	48	secco	secco	linguistic	none	_	End=140.806	_	_	_	_
49-0	PKP125	49	m[h]	mh	linguistic	none	_	Begin=140.88|End=141.423	_	_	_	1-2(3)
50-0	PKP132	50	[e]h	eh	linguistic	none	_	Begin=141.286	_	_	_	0-1(3)
50-1	PKP132	50	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
50-2	PKP132	50	[(non	non	linguistic	none	_	_	_	_	0-3(0)	0-3(4)
50-3	PKP132	50	era)]	era	linguistic	none	_	End=142.8	_	_	0-3(0)	0-3(4)
51-0	PKP133	51	#[appena	appena	linguistic	some	_	Begin=141.991	_	_	_	1-7(4)
51-1	PKP133	51	arrivati]	arrivati	linguistic	some	_	_	_	_	_	0-8(4)
51-2	PKP133	51	accà	accà	linguistic	some	_	End=143.386	_	_	_	_
52-0	PKP133	52	ho	ho	linguistic	none	_	Begin=143.558	_	_	_	_
52-1	PKP133	52	inizia[to	iniziato	linguistic	none	_	_	_	_	_	6-8(5)
52-2	PKP133	52	a	a	linguistic	none	_	_	_	_	_	0-1(5)
52-3	PKP133	52	sudare]	sudare	linguistic	none	_	End=144.675	_	_	_	0-6(5)
53-0	PKP132	53	[veramente]	veramente	linguistic	none	_	Begin=143.816	_	_	_	0-9(5)
53-1	PKP132	53	eh	eh	linguistic	none	_	End=144.739	_	_	_	_
54-0	PKP133	54	asciutto	asciutto	linguistic	none	_	Begin=145.596	_	_	_	_
54-1	PKP133	54	proprio	proprio	linguistic	none	_	End=146.699	_	_	_	_
55-0	PKP132	55	cioè	cioè	linguistic	none	_	Begin=147.647	_	_	_	_
55-1	PKP132	55	io	io	linguistic	none	_	_	_	_	_	_
55-2	PKP132	55	stavo	stavo	linguistic	none	_	_	_	_	_	_
55-3	PKP132	55	una	una	linguistic	none	_	_	_	_	_	_
55-4	PKP132	55	giornata	giornata	linguistic	none	_	_	_	_	_	_
55-5	PKP132	55	intera	intera	linguistic	none	_	_	_	_	_	_
55-6	PKP132	55	al	al	linguistic	none	_	_	_	_	_	_
55-7	PKP132	55	sole	sole	linguistic	none	_	_	_	_	_	_
55-8	PKP132	55	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
55-9	PKP132	55	quando	quando	linguistic	none	_	_	_	_	_	_
55-10	PKP132	55	non	non	linguistic	none	_	_	_	_	_	_
55-11	PKP132	55	stavo	stavo	linguistic	none	_	_	_	_	_	_
55-12	PKP132	55	in	in	linguistic	none	_	_	_	_	_	_
55-13	PKP132	55	acqua	acqua	linguistic	none	_	End=151.608	_	_	_	_
56-0	PKP132	56	però	però	linguistic	none	_	Begin=152.652	_	_	_	_
56-1	PKP132	56	senza	senza	linguistic	none	_	_	_	_	_	_
56-2	PKP132	56	sudare	sudare	linguistic	none	_	_	_	_	_	_
56-3	PKP132	56	proprio	proprio	linguistic	none	_	_	_	_	_	_
56-4	PKP132	56	tranquilla	tranquilla	linguistic	none	_	_	_	_	_	_
56-5	PKP132	56	bella	bella	linguistic	none	_	_	_	_	_	_
56-6	PKP132	56	fino	fino	linguistic	none	_	_	_	_	_	_
56-7	PKP132	56	a	a	linguistic	none	_	_	_	_	_	_
56-8	PKP132	56	sera	sera	linguistic	none	_	_	_	_	_	_
56-9	PKP132	56	fino	fino	linguistic	none	_	_	_	_	_	_
56-10	PKP132	56	alle	alle	linguistic	none	_	_	_	_	_	_
56-11	PKP132	56	sette	sette	linguistic	none	_	_	_	_	_	_
56-12	PKP132	56	r~	r~	linguistic	none	Interrupted=Yes	_	_	_	_	_
56-13	PKP132	56	restavamo	restavamo	linguistic	none	_	_	_	_	_	_
56-14	PKP132	56	in	in	linguistic	none	_	_	_	_	_	_
56-15	PKP132	56	spiaggia	spiaggia	linguistic	none	_	End=158.787	_	_	_	_
57-0	PKP132	57	poi	poi	linguistic	none	_	Begin=160.311	_	_	_	_
57-1	PKP132	57	di	di	linguistic	none	_	_	_	_	_	_
57-2	PKP132	57	sera	sera	linguistic	none	_	_	_	_	_	_
57-3	PKP132	57	dopo	dopo	linguistic	none	_	_	_	_	_	_
57-4	PKP132	57	cena	cena	linguistic	none	_	_	_	_	_	_
57-5	PKP132	57	ti	ti	linguistic	none	_	_	_	_	_	_
57-6	PKP132	57	potevi	potevi	linguistic	none	_	_	_	_	_	_
57-7	PKP132	57	affaccia:re	affacciare	linguistic	none	_	End=163.248	7x1	_	_	_
58-0	PKP132	58	alla:	alla	linguistic	none	_	Begin=164.009	3x1	_	_	_
58-1	PKP132	58	balconata	balconata	linguistic	none	_	_	_	_	_	_
58-2	PKP132	58	e:	e	linguistic	none	_	_	0x1	_	_	_
58-3	PKP132	58	il	il	linguistic	none	_	_	_	_	_	_
58-4	PKP132	58	mare	mare	linguistic	none	_	_	_	_	_	_
58-5	PKP132	58	era	era	linguistic	none	_	_	_	_	_	_
58-6	PKP132	58	meraviglioso	meraviglioso	linguistic	none	_	_	_	_	_	_
58-7	PKP132	58	>proprio<	proprio	linguistic	none	_	End=168.148	_	Fast=0-7	_	_
59-0	PKP132	59	si	si	linguistic	none	_	Begin=169.888	_	_	_	_
59-1	PKP132	59	vedeva	vedeva	linguistic	none	_	_	_	_	_	_
59-2	PKP132	59	la	la	linguistic	none	_	_	_	_	_	_
59-3	PKP132	59	torre	torre	linguistic	none	_	End=171.409	_	_	_	_
60-0	PKP133	60	xxx	x	unknown	none	_	Begin=171.698	_	_	_	_
60-1	PKP133	60	sulla	sulla	linguistic	none	_	_	_	_	_	_
60-2	PKP133	60	spiaggia	spiaggia	linguistic	none	_	_	_	_	_	_
60-3	PKP133	60	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
60-4	PKP133	60	nun	nun	linguistic	none	_	_	_	_	_	_
60-5	PKP133	60	se	se	linguistic	none	_	_	_	_	_	_
60-6	PKP133	60	poteva	poteva	linguistic	none	_	_	_	_	_	_
60-7	PKP133	60	fumare	fumare	linguistic	none	_	_	_	_	_	_
60-8	PKP133	60	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
60-9	PKP133	60	era	era	linguistic	none	_	_	_	_	_	_
60-10	PKP133	60	proprio	proprio	linguistic	none	_	_	_	_	_	_
60-11	PKP133	60	la	la	linguistic	none	_	_	_	_	_	_
60-12	PKP133	60	sa:l[a]	sala	linguistic	none	_	End=174.7	1x1	_	_	2-4(6)
61-0	PKP125	61	[m]h,	mh	linguistic	none	Intonation=WeaklyRising	Begin=174.535|End=175.137	_	_	_	0-1(6)
62-0	PKP125	62	ah,	ah	linguistic	none	Intonation=WeaklyRising	Begin=175.635|End=176.146	_	_	_	_
63-0	PKP133	63	sala	sala	linguistic	none	_	Begin=176.23	_	_	_	_
63-1	PKP133	63	fuma[tori]	fumatori	linguistic	none	_	End=177.015	_	_	_	4-8(7)
64-0	PKP132	64	[buo]no	buono	linguistic	none	_	Begin=176.732|End=177.365	_	_	_	0-3(7)
65-0	PKP125	65	buon[o]?	buono	linguistic	none	Intonation=Rising	Begin=177.402|End=177.785	_	_	_	4-5(8)
66-0	PKP132	66	[ot]ti[ma	ottima	linguistic	none	_	Begin=177.735	_	_	_	0-2(8),4-6(9)
66-1	PKP132	66	scel]ta	scelta	linguistic	none	_	End=178.821	_	_	_	0-4(9)
67-0	PKP133	67	[xxx]	x	unknown	none	_	Begin=178.003|End=178.694	_	_	_	0-3(9)
68-0	PKP125	68	che	che	linguistic	none	_	Begin=180.39	_	_	_	_
68-1	PKP125	68	in	in	linguistic	none	_	_	_	_	_	_
68-2	PKP125	68	spiaggia	spiaggia	linguistic	none	_	_	_	_	_	_
68-3	PKP125	68	dà:	dà	linguistic	none	_	_	1x1	_	_	_
68-4	PKP125	68	fastidio	fastidio	linguistic	none	_	_	_	_	_	_
68-5	PKP125	68	certe	certe	linguistic	none	_	_	_	_	_	_
68-6	PKP125	68	volte	volte	linguistic	none	_	End=182.501	_	_	_	_
69-0	PKP132	69	no:	no	linguistic	none	_	Begin=182.51|End=183.1	1x1	_	_	_
70-0	PKP133	70	xxx	x	unknown	none	_	Begin=183.15	_	_	_	_
70-1	PKP133	70	i	i	linguistic	none	_	_	_	_	_	_
70-2	PKP133	70	napoletani	napoletani	linguistic	none	_	_	_	_	_	_
70-3	PKP133	70	e	e	linguistic	none	_	_	_	_	_	_
70-4	PKP133	70	i	i	linguistic	none	_	_	_	_	_	_
